team1_id,team1_score,team2_id,team2_score,num_ot,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,Outcome
1268,73,1218,60,0,5,13,5,13,Y,Y,47.6589,-117.425,38.988607,-76.939704,21.292648,-157.816607,1,6,0,1,0,0,112,58,362,217,25,8,25,8,0,0,0,0,0,0,27,5,30,7,27,5,27,5,55.1978,37.5758,76.045,14.0279,45.6932,32.2963,70,8.3717,37.779,35.6389,52.9481,47.3548,0.0856,0.093,54.5988,32.7869,68.6224,10.4,43.8222,31.283,70.6767,7.6321,39.6338,33.5891,60.2828,49.0313,0.1081,0.0843,66.9454,67.8322,112.511,115.328,99.0853,94.6244,71.2522,71.3536,107.946,107.365,92.6195,95.6307,1
1323,76,1372,75,0,6,14,6,14,W,W,40.6827,-73.9753,41.616717,-86.289848,31.58562,-94.58546,10,12,2,2,0,0,353,176,452,228,21,11,21,11,2,2,0,0,0,0,88,13,88,13,27,5,27,5,52.5269,36.8917,73.5294,9.9049,45.5626,37.5573,72.0388,8.2022,34.5445,34.168,49.5972,52.1315,0.0852,0.0795,55.1492,37.479,74.3682,9.3023,49.545,33.1808,67.1329,6.9297,36.4137,30.6452,64.4472,52.2835,0.1209,0.077,65.4047,65.9274,115.106,118.758,107.796,102.797,69.1402,68.5181,115.066,110.463,93.0518,96.0346,1
1328,85,1433,81,0,2,10,2,10,Z,Z,35.4822,-97.535,35.208152,-97.445692,37.547631,-77.453597,3,16,1,4,0,1,107,56,586,360,25,7,25,7,0,0,0,0,0,0,24,10,64,35,24,10,24,10,48.0769,42.602,72.7975,12.7093,43.9878,33.9915,67.8119,9.1783,40.6639,35.047,52.6018,41.7582,0.0957,0.0983,49.6484,35.5908,69.0058,9.977,48.4267,33.6331,67.5872,9.775,32.7977,29.9086,51.2067,53.1785,0.1249,0.081,71.2898,70.8674,111.285,116.415,97.6891,91.5453,69.8755,70.3435,110.16,110.032,94.6236,93.0207,1
1332,69,1386,64,0,1,8,1,8,Z,Z,47.6589,-117.425,44.044515,-123.07398,39.994442,-75.238343,3,11,1,1,0,0,151,63,561,306,28,6,28,6,6,6,2,2,0,0,402,272,402,272,27,7,27,7,52.1807,35.0531,71.4834,15.2866,46.1783,36.4062,70.31,8.2555,33.9166,33.7553,49.9445,53.1365,0.1091,0.0634,52.5191,32.6923,71.2614,9.2892,48.8691,30.9633,69.0522,6.8702,35.7213,41.327,55.5076,49.7143,0.0728,0.0649,69.4792,69.0826,112.707,118.66,99.622,95.911,70.4673,71.0071,109.585,111.718,98.6956,97.8347,1
1393,75,1292,50,0,10,15,10,15,X,X,38.6272,-90.1978,43.037587,-76.135062,35.849139,-86.362094,0,0,0,0,0,0,0,4,0,4,190,94,0,4,1,3,0,0,0,0,275,174,346,224,24,9,24,9,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,48.2189,38.8715,60.7199,9.6861,47.1749,34.0949,66.8056,7.4718,35.6624,33.7886,50.3113,49.3056,0.0901,0.084,65.2376,65.9119,106.806,110.402,99.7255,94.5622,69.2026,68.8864,104.147,102.243,98.3849,98.3401,1
1401,92,1320,88,2,3,11,3,11,Z,Z,35.4822,-97.535,30.596291,-96.306732,42.514923,-92.459703,0,2,0,0,0,0,97,69,308,248,26,8,26,8,3,3,1,1,0,0,219,117,219,117,22,12,22,12,50.7474,35.0336,67.2848,10.9777,45.6261,32.8965,65.655,9.284,36.9544,39.5542,63.3554,56.1941,0.1004,0.0735,51.3238,37.1866,75.4039,7.852,48.556,32.5779,72.2611,9.0631,42.2353,38.9195,50.7134,52.3438,0.0906,0.073,68.5162,67.6963,110.173,113.253,94.8871,91.3204,63.7045,63.9168,105.503,107.355,98.1641,97.2437,1
1437,87,1234,68,0,2,7,2,7,Y,Y,40.6827,-73.9753,40.039388,-75.345457,41.660695,-91.535698,10,12,4,4,1,1,348,157,470,242,29,5,29,5,2,7,0,0,0,0,117,85,368,262,21,10,21,10,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,48.7409,38.2309,71.9243,12.693,48.0274,31.0204,68.0585,7.4736,35.1423,38.6639,58.0117,53.1726,0.0978,0.0765,67.6994,67.6916,113.604,117.402,93.853,90.6979,69.2986,69.5463,112.194,115.381,99.144,94.0056,1
1458,66,1462,63,0,7,2,2,7,W,W,38.6272,-90.1978,43.073858,-89.405356,39.149291,-84.477648,0,0,0,0,0,0,13,7,13,7,713,57,13,7,5,5,3,3,0,0,161,76,161,76,27,5,27,5,46.6321,35.7627,70.7493,8.4788,45.054,37.9518,70.7904,9.1537,33.7529,29.2769,49.4008,46.7852,0.091,0.0818,50,36.1607,73.0769,8.6879,48.4043,31.4621,70.3533,8.7678,34.6749,40.4435,59.8174,55.2732,0.1004,0.0837,64.0913,64.4277,106.662,110.802,99.9787,94.4429,72.8035,72.8248,111.904,116.212,97.5523,94.5116,1
1242,79,1268,63,0,1,5,1,5,Y,Y,38.25,-85.7667,38.957351,-95.24587,38.988607,-76.939704,12,17,7,10,2,2,382,82,589,187,30,4,30,4,1,6,0,1,0,0,112,58,362,217,25,8,25,8,52.2117,42.2047,70.6199,10.2484,43.323,32.9527,71.8927,8.7678,33.4035,32.2462,54.8977,48.6842,0.096,0.0896,55.1978,37.5758,76.045,14.0279,45.6932,32.2963,70,8.3717,37.779,35.6389,52.9481,47.3548,0.0856,0.093,69.2473,69.2989,114.369,119.525,96.1366,89.7595,66.9454,67.8322,112.511,115.328,99.0853,94.6244,1
1328,77,1401,63,0,2,3,2,3,Z,Z,33.8361,-117.8897,35.208152,-97.445692,30.596291,-96.306732,3,16,1,4,0,1,107,56,586,360,25,7,25,7,0,2,0,0,0,0,97,69,308,248,26,8,26,8,48.0769,42.602,72.7975,12.7093,43.9878,33.9915,67.8119,9.1783,40.6639,35.047,52.6018,41.7582,0.0957,0.0983,50.7474,35.0336,67.2848,10.9777,45.6261,32.8965,65.655,9.284,36.9544,39.5542,63.3554,56.1941,0.1004,0.0735,71.2898,70.8674,111.285,116.415,97.6891,91.5453,68.5162,67.6963,110.173,113.253,94.8871,91.3204,1
1332,82,1181,68,0,1,4,1,4,Z,Z,33.8361,-117.8897,44.044515,-123.07398,36.00159,-78.94226,3,11,1,1,0,0,151,63,561,306,28,6,28,6,31,31,22,22,12,12,968,261,1041,320,23,10,23,10,52.1807,35.0531,71.4834,15.2866,46.1783,36.4062,70.31,8.2555,33.9166,33.7553,49.9445,53.1365,0.1091,0.0634,50.7197,38.6852,72.2222,9.4976,48.8644,33.8954,68.4008,9.5682,40.1116,28.9834,49.1713,52.4698,0.0928,0.066,69.4792,69.0826,112.707,118.66,99.622,95.911,68.4041,68.4074,118.081,120.899,105.037,98.8273,1
1437,92,1274,69,0,2,3,2,3,Y,Y,38.25,-85.7667,40.039388,-75.345457,25.720406,-80.27645,10,12,4,4,1,1,348,157,470,242,29,5,29,5,1,6,1,2,0,1,116,56,558,365,25,7,25,7,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,53.414,36.5609,75.0712,8.9853,46.9404,33.5766,70.6994,7.3466,34.1116,29.7988,48.9845,46.2025,0.0912,0.0767,67.6994,67.6916,113.604,117.402,93.853,90.6979,66.1954,66.3703,113.767,117.975,101.002,95.1305,1
1314,101,1231,86,0,1,5,1,5,W,W,39.95,-75.1667,35.912165,-79.050969,39.166383,-86.526904,11,25,7,16,3,7,360,107,778,208,28,6,28,6,3,8,2,3,0,1,146,118,336,214,25,7,25,7,53.8653,31.3894,73.7589,11.305,43.7026,35.989,69.9013,6.5461,26.6575,35.5816,58.4527,45.7041,0.0973,0.0815,56.0799,41.4698,72.3027,9.953,48.6677,34.3053,66.6055,8.8022,40.8798,31.3609,54.7109,47.0158,0.1005,0.0882,70.7158,71.177,116.284,120.203,98.6807,92.1899,68.7995,68.7074,119.203,119.921,100.165,97.1455,1
1323,61,1458,56,0,6,7,6,7,W,W,39.95,-75.1667,41.616717,-86.289848,43.073858,-89.405356,10,12,2,2,0,0,353,176,452,228,21,11,21,11,0,0,0,0,0,0,13,7,13,7,713,57,13,7,52.5269,36.8917,73.5294,9.9049,45.5626,37.5573,72.0388,8.2022,34.5445,34.168,49.5972,52.1315,0.0852,0.0795,46.6321,35.7627,70.7493,8.4788,45.054,37.9518,70.7904,9.1537,33.7529,29.2769,49.4008,46.7852,0.091,0.0818,65.4047,65.9274,115.106,118.758,107.796,102.797,64.0913,64.4277,106.662,110.802,99.9787,94.4429,1
1393,63,1211,60,0,10,11,10,11,X,X,41.8369,-87.6847,43.037587,-76.135062,47.668144,-117.403062,0,0,0,0,0,0,0,4,0,4,190,94,0,4,16,16,5,5,0,0,464,110,464,110,26,7,26,7,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,54.6453,37.6133,75.9819,7.4017,44.9499,30.2652,70.674,7.6014,35.8613,33.0753,49.5536,43.758,0.0729,0.0811,65.2376,65.9119,106.806,110.402,99.7255,94.5622,68.325,68.1631,116.179,115.537,97.8566,96.2507,1
1438,84,1235,71,0,1,4,1,4,X,X,41.8369,-87.6847,38.036545,-78.502597,42.026368,-93.648353,3,5,1,2,0,0,162,71,231,104,26,7,26,7,0,1,0,0,0,0,21,11,125,40,21,11,21,11,51.9139,40.4082,75.3982,9.4819,46.4321,34.9259,69.6364,5.8214,28.0963,37.2393,55.7126,48.1805,0.0894,0.0859,56.6899,38.0201,70.6114,10.1124,48.9888,33.6486,68.5259,7.0379,35.0251,35.6627,53.006,50.0554,0.0849,0.0772,61.1656,61.8176,114.8,119.328,97.2545,90.2225,71.7188,71.4998,112.951,120.137,103.652,99.0704,1
1328,80,1332,68,0,2,1,1,2,Z,Z,33.8361,-117.8897,35.208152,-97.445692,44.044515,-123.07398,3,16,1,4,0,1,107,56,586,360,25,7,25,7,3,11,1,1,0,0,151,63,561,306,28,6,28,6,48.0769,42.602,72.7975,12.7093,43.9878,33.9915,67.8119,9.1783,40.6639,35.047,52.6018,41.7582,0.0957,0.0983,52.1807,35.0531,71.4834,15.2866,46.1783,36.4062,70.31,8.2555,33.9166,33.7553,49.9445,53.1365,0.1091,0.0634,71.2898,70.8674,111.285,116.415,97.6891,91.5453,69.4792,69.0826,112.707,118.66,99.622,95.911,1
1437,64,1242,59,0,2,1,1,2,Y,Y,38.25,-85.7667,40.039388,-75.345457,38.957351,-95.24587,10,12,4,4,1,1,348,157,470,242,29,5,29,5,12,17,7,10,2,2,382,82,589,187,30,4,30,4,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,52.2117,42.2047,70.6199,10.2484,43.323,32.9527,71.8927,8.7678,33.4035,32.2462,54.8977,48.6842,0.096,0.0896,67.6994,67.6916,113.604,117.402,93.853,90.6979,69.2473,69.2989,114.369,119.525,96.1366,89.7595,1
1314,88,1323,74,0,1,6,1,6,W,W,39.95,-75.1667,35.912165,-79.050969,41.616717,-86.289848,11,25,7,16,3,7,360,107,778,208,28,6,28,6,10,12,2,2,0,0,353,176,452,228,21,11,21,11,53.8653,31.3894,73.7589,11.305,43.7026,35.989,69.9013,6.5461,26.6575,35.5816,58.4527,45.7041,0.0973,0.0815,52.5269,36.8917,73.5294,9.9049,45.5626,37.5573,72.0388,8.2022,34.5445,34.168,49.5972,52.1315,0.0852,0.0795,70.7158,71.177,116.284,120.203,98.6807,92.1899,65.4047,65.9274,115.106,118.758,107.796,102.797,1
1393,68,1438,62,0,10,1,1,10,X,X,41.8369,-87.6847,43.037587,-76.135062,38.036545,-78.502597,0,0,0,0,0,0,0,4,0,4,190,94,0,4,3,5,1,2,0,0,162,71,231,104,26,7,26,7,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,51.9139,40.4082,75.3982,9.4819,46.4321,34.9259,69.6364,5.8214,28.0963,37.2393,55.7126,48.1805,0.0894,0.0859,65.2376,65.9119,106.806,110.402,99.7255,94.5622,61.1656,61.8176,114.8,119.328,97.2545,90.2225,1
1314,83,1393,66,0,1,10,1,10,W,X,29.7604,-95.3698,35.912165,-79.050969,43.037587,-76.135062,11,25,7,16,3,7,360,107,778,208,28,6,28,6,0,0,0,0,0,0,0,4,0,4,190,94,0,4,53.8653,31.3894,73.7589,11.305,43.7026,35.989,69.9013,6.5461,26.6575,35.5816,58.4527,45.7041,0.0973,0.0815,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,70.7158,71.177,116.284,120.203,98.6807,92.1899,65.2376,65.9119,106.806,110.402,99.7255,94.5622,1
1437,95,1328,51,0,2,2,2,2,Y,Z,29.7604,-95.3698,40.039388,-75.345457,35.208152,-97.445692,10,12,4,4,1,1,348,157,470,242,29,5,29,5,3,16,1,4,0,1,107,56,586,360,25,7,25,7,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,48.0769,42.602,72.7975,12.7093,43.9878,33.9915,67.8119,9.1783,40.6639,35.047,52.6018,41.7582,0.0957,0.0983,67.6994,67.6916,113.604,117.402,93.853,90.6979,71.2898,70.8674,111.285,116.415,97.6891,91.5453,1
1437,77,1314,74,0,2,1,1,2,Y,W,29.7604,-95.3698,40.039388,-75.345457,35.912165,-79.050969,10,12,4,4,1,1,348,157,470,242,29,5,29,5,11,25,7,16,3,7,360,107,778,208,28,6,28,6,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,53.8653,31.3894,73.7589,11.305,43.7026,35.989,69.9013,6.5461,26.6575,35.5816,58.4527,45.7041,0.0973,0.0815,67.6994,67.6916,113.604,117.402,93.853,90.6979,70.7158,71.177,116.284,120.203,98.6807,92.1899,1
1243,95,1448,88,0,11,11,11,11,Z,Z,39.7594,-84.1917,39.188616,-96.581077,36.135301,-80.279004,2,10,0,3,0,1,99,67,412,222,20,13,20,13,1,2,0,0,0,0,42,52,80,81,18,13,18,13,51.45631068,36.05546995,69.01798064,10.33912324,44.58229942,38.31168831,71.93877551,9.620476611,36.41975309,33.75342466,60.46511628,56.12903226,0.11521136,0.092883577,51.86688312,38.65671642,77.22513089,10.32702238,51.2908778,35.72395129,72.30113636,9.902597403,35.22607781,38.8742767,55.45657016,52.55813953,0.076297604,0.084145358,67.5997,65.9503,105.903,112.081,98.5682,94.5247,71.6766,70.2875,115.294,120.89,109.06,103.607,1
1291,67,1309,66,0,16,16,16,16,W,W,39.7594,-84.1917,39.680632,-77.35222,30.028539,-90.068506,1,1,0,0,0,0,82,80,82,80,19,15,19,15,1,1,0,0,0,0,59,82,59,82,19,11,19,11,49.45054945,35.65217391,67.4796748,9.76310122,48.8155061,34.39849624,65.99063963,7.945900254,36.83929525,27.63636364,45.60770156,43.9165701,0.090101631,0.091809719,51.19152692,31.13456464,70.97264438,8.450704225,51.71026157,31.18466899,69.16058394,9.002647838,25.06613757,36.60714286,60.45845272,50.93795094,0.106076329,0.122474602,68.6313,66.7253,99.3195,98.9643,99.383,103.191,68.5799,66.0122,101.904,100.862,99.4903,101.372,1
1413,67,1300,63,0,16,16,16,16,Y,Y,39.7594,-84.1917,38.539895,-121.751958,35.974237,-78.898602,0,1,0,1,0,0,86,103,240,243,22,12,22,12,2,2,0,0,0,0,151,102,151,102,24,8,24,8,46.93376942,35.06261181,66.12021858,9.630266552,48.06534824,32.73001508,70.84690554,9.076042518,31.36924804,36.30887185,51.94805195,53.86597938,0.079034711,0.095463274,52.95774648,33.28267477,69.28213689,8.551483421,45.89877836,29.13385827,63.13645621,7.417840376,38.18920488,35.6541269,52.23499361,43.88185654,0.086047791,0.06991383,69.6275,68.3783,98.5302,97.8831,97.8132,102.657,68.1792,66.2009,107.753,102.936,93.6945,101.909,1
1425,75,1344,71,0,11,11,11,11,W,W,39.7594,-84.1917,34.021058,-118.283858,41.844064,-71.43792,1,2,0,1,0,0,68,63,109,91,24,9,24,9,4,4,0,0,0,0,122,79,214,148,19,12,19,12,50.47468354,36.32538569,73.91304348,13.59149582,46.84889901,36.45970938,71.31313131,8.702531646,36.06474456,36.49951784,56.29877369,53.52743561,0.101859794,0.078419255,49.0616622,36.8,69.06906907,8.198121264,50.04269855,32.67973856,67.28971963,8.221626452,35.83715596,34.32417274,58.27984596,48.34605598,0.098771671,0.09279943,70.8167,68.7399,110.855,112.488,102.912,100.201,67.7701,66.174,103.256,108.125,98.2869,95.2071,1
1112,100,1315,82,0,2,15,2,15,X,X,38.6272,-90.1978,32.232071,-110.950769,47.92188,-97.070824,5,9,4,6,0,0,218,65,338,112,30,4,30,4,0,0,0,0,0,0,124,134,124,134,22,9,22,9,51.04086353,39.75694444,75.78125,8.921330089,47.85077048,30.61797753,68.95943563,7.864302236,30.75280299,36.6066838,52.63748597,53.21782178,0.081710681,0.070349838,51.5625,38.4305835,73.17880795,7.103825137,49.36247723,34.77443609,68.58475894,5.989583333,30.13947847,32.63803681,52.61146497,44.7042641,0.103498516,0.09092393,67.3107,65.5609,113.069,117.576,97.3254,94.8614,72.5927,71.1477,106.471,102.936,100.326,103.255,1
1139,76,1457,64,0,4,13,4,13,Z,Z,41.8236,-71.4222,39.840662,-86.171791,34.93851,-81.028663,2,2,0,0,0,0,68,30,112,84,23,8,23,8,0,0,0,0,0,0,102,58,102,58,26,6,26,6,54.59558824,36.34969325,73.96825397,8.397683398,50.96525097,33.44,70.14446228,7.8125,37.47126437,37.62793498,49.21780987,43.01221167,0.092296473,0.07316767,51.160444,37.98955614,71.92982456,13.52040816,45.74829932,31.78294574,72.35772358,9.989909183,43.59704041,35.42009885,48.37092732,41.04979812,0.084017785,0.083104548,66.9222,65.1569,112.888,118.033,101.51,97.0702,71.226,70.7853,108.867,106.495,97.0163,101.878,1
1196,80,1190,65,0,4,13,4,13,W,W,41.6005,-93.6091,29.638248,-82.361195,36.301643,-82.366954,0,0,0,0,0,0,45,23,146,63,24,8,24,8,0,0,0,0,0,0,51,19,51,19,27,7,27,7,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,55.44982699,38.21656051,69.78233035,14.40443213,45.33702678,35.56187767,72.44444444,9.861591696,35.20179372,39.36170213,53.91600454,47.09851552,0.11880076,0.094176603,70.5465,68.6621,109.945,115.869,93.6834,89.4916,71.5356,69.9066,109.91,108.049,96.2229,96.5612,1
1199,86,1195,80,0,3,14,3,14,X,X,39.7392,-104.9903,30.439741,-84.290883,26.464262,-81.773578,4,7,1,2,0,0,303,195,503,405,25,8,25,8,1,1,0,0,0,0,91,45,148,97,26,7,26,7,54.1218638,35.63579278,69.19060052,13.57027464,45.0726979,34.38395415,71.36929461,7.168458781,31.3484252,36.05371901,49.38900204,48.37092732,0.101752935,0.069510235,55.51811289,33.99638336,69.54314721,9.404096834,50.27932961,31.35464231,68.60465116,7.245155855,31.7816092,37.95493934,49.58677686,49.19571046,0.076572759,0.086327251,72.3678,70.632,113.774,116.76,98.6561,94.0178,67.7832,65.049,111.937,109.582,102.916,104.57,1
1211,66,1355,46,0,1,16,1,16,X,X,35.7806,-78.6389,47.668144,-117.403062,44.31942,-96.783415,17,17,6,6,0,0,498,112,498,112,32,1,32,1,0,0,0,0,0,0,18,16,18,16,18,16,18,16,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,53.4375,36.10771114,77.11511789,6.798866856,52.40793201,37.26362625,72.83018868,10.20833333,45.97636466,45.91419816,51.60891089,53.03370787,0.072715512,0.096805313,70.8928,69.8943,119.293,120.723,86.2747,87.6821,69.2813,66.9248,110.106,110.811,111.623,112.146,1
1235,84,1305,73,0,5,12,5,12,Y,Y,47.6589,-117.425,42.026368,-93.648353,39.552523,-119.82526,1,2,1,1,0,0,46,22,150,51,23,10,23,10,0,0,0,0,0,0,52,20,52,20,28,6,28,6,51.19617225,40.2200489,69.58041958,8.939393939,47.12121212,34.84224966,70.20872865,9.250398724,39.47876448,35.57833089,53.75901133,50.68493151,0.109986778,0.064475008,49.33665008,38.47102343,70.34400949,10.93865484,48.92830746,30.7277628,68.59083192,6.218905473,40.20823004,35.4176611,60.19845645,51.79775281,0.074759407,0.07806369,70.637,68.0166,112.325,119.607,100.85,96.4621,70.915,69.5098,112.28,114.54,99.7493,101.217,1
1292,81,1278,72,0,12,5,5,12,Z,Z,41.8236,-71.4222,35.849139,-86.362094,44.977886,-93.235352,2,4,0,0,0,0,306,179,377,229,30,4,30,4,0,0,0,0,0,0,75,60,93,74,24,9,24,9,53.82865807,36.9982548,70.05347594,8.468468468,46.75675676,32.45469522,70.76923077,5.761940864,30.28541226,35.35235877,53.68763557,50.1396648,0.104608603,0.069891337,47.27793696,34.46519525,70.70063694,16.1732852,44.4765343,30.472103,68.28046745,8.667621777,29.67254408,33.54126679,57.01042874,53.19662244,0.079522026,0.079101275,66.096,64.1106,111.851,111.697,95.4078,97.0264,70.4492,69.2307,104.14,109.592,95.8428,92.9817,1
1321,68,1435,66,0,8,9,8,9,X,X,35.7806,-78.6389,42.058377,-87.673653,36.14443,-86.804875,0,0,0,0,0,0,72,59,72,59,23,11,23,11,0,2,0,0,0,0,19,15,143,64,19,15,19,15,48.89415482,34.08769448,75.12355848,13.55661882,43.85964912,33.48554033,66.66666667,10.03159558,35.8337557,34.37990581,60.34883721,53.11688312,0.075858818,0.084731195,48.30866808,37.65363128,77.57009346,9.696969697,46.66666667,33.58778626,70.36423841,10.99365751,48.61488322,33.16455696,55.54156171,46.53110048,0.061097352,0.082045016,66.2996,64.9718,107.189,111.275,98.4895,95.7113,67.1609,65.3765,105.984,112.331,100.926,96.0813,1
1323,60,1343,58,0,5,12,5,12,X,X,39.7392,-104.9903,41.616717,-86.289848,40.348232,-74.664364,11,13,3,3,0,0,381,186,480,238,25,9,25,9,0,0,0,0,0,0,119,59,119,59,23,6,23,6,51.28844555,38.55421687,79.93019197,9.741248097,48.09741248,33.71924747,73.03370787,11.30507066,40.82636498,34.4638404,58.05763074,50.63583815,0.105403552,0.077324737,50.24096386,37.94579173,73.68421053,9.817351598,47.37442922,34.61538462,70,8.313253012,45.78706728,37.24928367,54.02635432,48.06722689,0.103844517,0.068094765,67.853,66.9734,114.424,118.926,101.671,97.8293,64.9727,63.3151,109.049,108.743,94.6476,96.628,1
1345,80,1436,70,0,4,13,4,13,Y,Y,47.6589,-117.425,40.428206,-86.914435,44.479262,-73.198128,8,9,2,2,0,0,263,141,288,146,25,7,25,7,1,1,0,0,0,0,139,68,139,68,29,5,29,5,52.46753247,40.62059238,76.36932707,6.102212052,45.84286804,32.25806452,71.23595506,8.917748918,38.03648069,33.18042813,64.87695749,49.07521578,0.07361855,0.090810906,55.62805873,36.70212766,70.03205128,11.71314741,46.69322709,34.49541284,70.71129707,7.259380098,31.50837989,30.27777778,49.15635546,44.18604651,0.085433377,0.082647506,70.0958,68.7679,112.986,116.91,94.7687,92.7221,65.2644,64.2113,112.739,110.856,96.2827,98.9585,1
1388,85,1433,77,0,7,10,7,10,X,X,38.6272,-90.1978,29.451793,-98.564307,37.547631,-77.453597,5,5,1,1,0,0,361,155,361,155,28,4,28,4,1,1,0,0,0,0,51,19,91,44,26,8,26,8,56.4516129,39.94334278,74.77876106,8.478802993,45.05403159,30.29661017,68.61826698,7.358870968,41.57832744,28.17910448,63.65795724,41.89781022,0.068336106,0.090429734,52.271035,33.56521739,70.52932761,10.74313409,45.47657512,33.57142857,69.35933148,8.78629933,29.97914494,31.14571746,57.09497207,46.07190413,0.108853528,0.079480354,60.8207,59.1614,118.482,118.987,92.6522,94.3582,69.1236,68.2858,106.867,109.85,94.3718,95.171,1
1437,76,1291,56,0,1,16,1,16,W,W,35.7806,-78.6389,40.039388,-75.345457,39.680632,-77.35222,11,13,5,5,2,2,385,160,507,245,31,3,31,3,1,1,0,0,0,0,82,80,82,80,19,15,19,15,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957,44.09363092,40.16736402,53.23110624,57.82227785,0.109910977,0.078188703,49.45054945,35.65217391,67.4796748,9.76310122,48.8155061,34.39849624,65.99063963,7.945900254,36.83929525,27.63636364,45.60770156,43.9165701,0.090101631,0.091809719,65.8287,63.8563,117.917,122.788,95.7139,91.9865,68.6313,66.7253,99.3195,98.9643,99.383,103.191,1
1438,76,1423,71,0,5,12,5,12,W,W,41.6005,-93.6091,38.036545,-78.502597,34.225223,-77.875527,4,6,2,3,0,0,187,82,256,115,22,10,22,10,1,1,0,0,0,0,72,27,72,27,29,5,29,5,49.95640802,39.29824561,70.81447964,13.96348013,45.00537057,31.20915033,70.41984733,7.672188317,33.19743739,39.66299417,57.21455458,50.49180328,0.092657768,0.080883576,56.08510638,35.97633136,68.91025641,8.486789432,54.20336269,33.71868979,70.68965517,7.659574468,41.83168317,29.35520362,51.92107996,47.88732394,0.09135255,0.061197339,60.098,58.7169,109.116,113.722,91.0938,87.0423,70.2145,69.9571,118.102,117.807,105.254,105.418,1
1452,86,1137,80,0,4,13,4,13,X,X,39.7392,-104.9903,39.63468,-79.953926,40.954489,-76.886275,7,22,3,7,1,2,227,118,745,304,26,8,26,8,0,0,0,0,0,0,43,22,43,22,26,8,26,8,50.55478502,36.14627286,67.80072904,13.93514461,46.62576687,34.92307692,67.54966887,9.153952843,33.02368788,36.29257398,57.70791075,54.01844532,0.142783469,0.076852292,54.62328767,37.73841962,67.89250354,9.77443609,46.54135338,34.03225806,65.67398119,8.561643836,38.59095689,31.79487179,54.31693989,49.27710843,0.101881573,0.099793836,71.479,69.743,112.338,116.51,91.646,89.6984,70.4393,69.5071,108.236,109.105,96.036,100.4,1
