Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_FGMmean,T1_FGAmean,T1_FGM3mean,T1_FGA3mean,T1_ORmean,T1_Astmean,T1_TOmean,T1_Stlmean,T1_PFmean,T1_opponent_FGMmean,T1_opponent_FGAmean,T1_opponent_FGM3mean,T1_opponent_FGA3mean,T1_opponent_ORmean,T1_opponent_Astmean,T1_opponent_TOmean,T1_opponent_Stlmean,T1_opponent_Blkmean,T1_PointDiffmean,T2_FGMmean,T2_FGAmean,T2_FGM3mean,T2_FGA3mean,T2_ORmean,T2_Astmean,T2_TOmean,T2_Stlmean,T2_PFmean,T2_opponent_FGMmean,T2_opponent_FGAmean,T2_opponent_FGM3mean,T2_opponent_FGA3mean,T2_opponent_ORmean,T2_opponent_Astmean,T2_opponent_TOmean,T2_opponent_Stlmean,T2_opponent_Blkmean,T2_PointDiffmean,T1_win_ratio_14d,T2_win_ratio_14d,T1_seed,T2_seed,Seed_diff,Outcome
2012,136,1243,70,1379,64,24.83870968,56.12903226,5.709677419,16.67741935,14.22580645,14.4516129,14.48387097,6.161290323,20.12903226,21.64516129,53.06451613,5.290322581,16.61290323,11.70967742,11.35483871,16.19354839,7.290322581,3.129032258,7.709677419,23.70967742,57.90322581,6.161290323,17.35483871,13.70967742,10.74193548,10.80645161,5.870967742,19.19354839,23,51.12903226,5.580645161,15.4516129,8.935483871,11.22580645,14.06451613,4.838709677,4.741935484,4.516129032,0.666666667,0.5,8,9,-1,0
2012,137,1166,58,1104,57,28.03030303,55.06060606,8.181818182,19.27272727,9.515151515,17.90909091,12.27272727,4.787878788,17.06060606,25.6969697,58.66666667,6.454545455,18.12121212,9.424242424,13.21212121,10.39393939,6.515151515,2.939393939,10.48484848,23.625,52.3125,4.03125,14.15625,10.8125,12.28125,12.9375,7.3125,18.40625,20.125,51.90625,4.84375,17.09375,11.4375,10.28125,13.59375,5.53125,3.59375,6.8125,1,0.5,8,9,-1,0
2012,138,1257,59,1307,56,24.22857143,57.05714286,5.885714286,18.94285714,13.14285714,13.77142857,14.65714286,9.114285714,17.85714286,21.34285714,56.25714286,5.542857143,18,13.11428571,11.14285714,15.85714286,7.314285714,3.4,7.657142857,24.84375,54.1875,7.6875,19.96875,11.09375,16.09375,13.3125,6.84375,17.625,20.84375,54.21875,6.125,19.8125,9.9375,11.25,14.25,5.6875,2.3125,12.90625,0.666666667,1,4,5,-1,0
2012,138,1458,60,1435,57,22.12121212,52.21212121,7.606060606,21.09090909,9.696969697,11.66666667,8.96969697,5.212121212,14.21212121,19.48484848,50.81818182,3.515151515,12.18181818,9.393939394,8.03030303,10.96969697,4.181818182,2.363636364,11,24.70588235,53.79411765,8.647058824,22.20588235,10.41176471,12.85294118,13.17647059,5.941176471,16.02941176,23.91176471,57.17647059,5.5,17.94117647,11.44117647,11.11764706,12.73529412,7.147058824,3.735294118,7.941176471,0.75,0.8,4,5,-1,0
2012,154,1246,67,1242,59,27.32352941,56.58823529,5.735294118,15.44117647,12.5,13.23529412,11.35294118,6.323529412,14.55882353,21.52941176,58.55882353,5.647058824,17.58823529,11.97058824,10.47058824,11.88235294,5.5,3.323529412,17.67647059,26.66666667,54.93939394,6,16.75757576,11.12121212,15.60606061,13.27272727,7.393939394,17.63636364,21.09090909,55.06060606,6.151515152,17.72727273,10.3030303,11.06060606,14,6.606060606,3.121212121,13.09090909,0.8,0.75,1,2,-1,0
2013,136,1161,84,1281,72,24.93548387,56.29032258,5.129032258,15.35483871,14.4516129,12.83870968,10.70967742,4.64516129,17.06451613,21.87096774,52.29032258,6.677419355,19.67741935,7.741935484,9.612903226,10.83870968,5.032258065,3.322580645,8.709677419,27.27272727,59.33333333,6.303030303,18.54545455,13.6969697,13.93939394,13.24242424,6.757575758,16.45454545,23.84848485,59.51515152,6.878787879,20.90909091,10.93939394,11.09090909,12,6.515151515,3.333333333,10.06060606,0.75,0.5,8,9,-1,0
2013,137,1314,78,1437,71,28.33333333,64.57575758,7.333333333,19.81818182,13.6969697,17.03030303,12.27272727,7.96969697,14.90909091,25.51515152,60.27272727,6.848484848,19.63636364,11.27272727,12.3030303,15.18181818,6.727272727,3.848484848,7.060606061,21.1875,51.21875,6.09375,18.09375,11.15625,12.28125,15.625,7.53125,19.03125,21.625,53.59375,7.03125,19.125,10.5625,13.5625,14.96875,7.78125,3.34375,2.5,0.6,0.666666667,8,9,-1,0
2013,138,1276,78,1433,53,27.65625,57.5625,7.34375,19.5625,10.59375,14.125,9.21875,6.03125,13.0625,23.78125,56.5,6.5625,19.78125,10.21875,12.5,12.125,5.15625,3.125,11.4375,28,62.35294118,7.941176471,22.58823529,13.88235294,14.70588235,11.82352941,11.82352941,19.91176471,22.5,50.64705882,5.617647059,16.70588235,11.14705882,11.52941176,19.85294118,6.029411765,3.529411765,12.52941176,0.5,0.6,4,5,-1,0
2013,144,1181,71,1277,61,27.34375,57.40625,7.75,19.09375,9.65625,14.6875,10.71875,6.53125,17.71875,24,57.46875,4.5,15.375,11.84375,9.5,14.375,4.8125,2.90625,12.875,24.375,52.9375,4.96875,14.4375,11.28125,13.09375,13.15625,8.0625,16,21.21875,53.25,5.4375,18,9.9375,10.9375,12.625,7.21875,3.28125,8.125,0.666666667,0.75,2,3,-1,0
2013,146,1257,85,1181,63,25.85294118,58.05882353,5.823529412,17.61764706,13.61764706,15,12.67647059,10.73529412,17.73529412,20.47058824,52.73529412,5.5,17.64705882,12.11764706,10.32352941,18.70588235,5.794117647,3.5,15.58823529,27.34375,57.40625,7.75,19.09375,9.65625,14.6875,10.71875,6.53125,17.71875,24,57.46875,4.5,15.375,11.84375,9.5,14.375,4.8125,2.90625,12.875,1,0.666666667,1,2,-1,0
2014,137,1211,85,1329,77,26.63636364,54.33333333,6.878787879,17.75757576,9.636363636,14.48484848,11.24242424,6.696969697,18.09090909,21.87878788,55.63636364,5.606060606,17.60606061,11,10.3030303,11.81818182,5.515151515,3.03030303,11.27272727,26.42424242,56.84848485,7.151515152,19.42424242,9.545454545,13.63636364,10.42424242,7.575757576,19.60606061,23.51515152,57.78787879,6.121212121,19,12.18181818,10.90909091,14.21212121,6.151515152,3.696969697,11.24242424,1,0.5,8,9,-1,0
2014,137,1246,56,1243,49,25.17647059,55.79411765,5.088235294,15.64705882,14.64705882,11.5,12.20588235,4.764705882,19,23.20588235,57.52941176,5.352941176,16.91176471,11.32352941,10.38235294,11,5.764705882,3.117647059,9.264705882,24.34375,55.84375,6.03125,18.03125,12.40625,15.46875,12.3125,6.1875,21.6875,22,53.875,4.9375,16.8125,11.625,11.625,12.53125,6.5,3.78125,4,0.6,0,8,9,-1,0
2014,137,1272,71,1203,66,28.03225806,59.03225806,5.387096774,16.06451613,12.67741935,17,13.38709677,8.64516129,18.03225806,25.87096774,59.41935484,5.419354839,17.48387097,12.25806452,13.25806452,14.64516129,8,4.032258065,6.677419355,25.4375,54.875,5.78125,15.6875,11.8125,14.15625,13.0625,7.0625,18.09375,23.78125,57.5,6.5,20.71875,11.5,12.28125,13.4375,6.75,3.53125,6.53125,0.333333333,0.75,8,9,-1,0
2014,138,1257,66,1387,51,28.91176471,61.02941176,8.058823529,21.70588235,13.70588235,15.67647059,10.29411765,10.11764706,19.5,21.14705882,53.67647059,4.794117647,16.47058824,11.85294118,10.52941176,17.44117647,4.323529412,2.823529412,21.14705882,24.29032258,54.64516129,5.709677419,17.83870968,9.935483871,14.09677419,12.61290323,7.387096774,17.29032258,22.25806452,55.25806452,4.129032258,14.19354839,10.58064516,10.41935484,14.25806452,7.032258065,4.548387097,8.258064516,1,0.333333333,4,5,-1,0
2014,154,1163,60,1246,54,24.38235294,54.38235294,7.117647059,18.38235294,10.08823529,12.58823529,11.67647059,6.970588235,18.26470588,21.94117647,56.64705882,5.882352941,17.88235294,12.70588235,11.5,12.91176471,5.911764706,3.264705882,8.735294118,25.17647059,55.79411765,5.088235294,15.64705882,14.64705882,11.5,12.20588235,4.764705882,19,23.20588235,57.52941176,5.352941176,16.91176471,11.32352941,10.38235294,11,5.764705882,3.117647059,9.264705882,0.6,0.6,7,8,-1,0
2015,136,1153,66,1345,65,22.375,49.40625,5.03125,15.09375,10.96875,11.875,12.78125,6.5625,14.65625,20.4375,52.4375,5.75,17.5,10.84375,11.09375,12.1875,5.53125,2.75,7.09375,24.3030303,53.60606061,5.787878788,17.3030303,11.75757576,14.90909091,13.09090909,5.454545455,18.90909091,21.93939394,54.75757576,5.939393939,16.96969697,11.06060606,11.3030303,11.66666667,6.909090909,3.181818182,5.484848485,0.666666667,0.5,8,9,-1,0
2015,136,1301,66,1261,65,24.84848485,56.81818182,6.636363636,18.39393939,12.12121212,11.60606061,10.51515152,3.96969697,17.63636364,22.93939394,56.87878788,5.909090909,17.81818182,11.21212121,11.81818182,10.03030303,5.333333333,3.878787879,4.96969697,27.125,59.4375,5.75,16.96875,12.125,15.6875,14.625,7.34375,15.8125,24.875,62.0625,5.625,17.96875,13.34375,11.71875,13.71875,8.1875,3.78125,5.96875,0.75,0.333333333,8,9,-1,0
2015,137,1332,79,1329,73,27.12121212,59.12121212,7.363636364,20.06060606,10.3030303,13.93939394,11.66666667,5.636363636,18.51515152,25.03030303,59.06060606,6.393939394,19.21212121,11.75757576,11.96969697,11.57575758,5.575757576,2.696969697,4.03030303,22.36666667,51.46666667,6.866666667,19.83333333,8.666666667,11.3,12,7.766666667,19.26666667,21.06666667,52,5.7,16.63333333,11.36666667,11.2,13.7,5.966666667,3.533333333,3.633333333,0.75,0.333333333,8,9,-1,0
2015,137,1361,76,1385,64,22.12121212,52.90909091,5.181818182,16.15151515,12.27272727,10.42424242,11.36363636,6.666666667,14.48484848,19.33333333,51.15151515,5.060606061,16.51515152,9.878787879,9,13.09090909,5.333333333,3.909090909,8.242424242,25.06451613,56.96774194,6.096774194,17.38709677,10,12.35483871,10.61290323,7.483870968,17.5483871,23.90322581,59.19354839,6.774193548,20.93548387,13.64516129,13.58064516,13.19354839,5.161290323,3.35483871,3.290322581,0.8,0.333333333,8,9,-1,0
2015,138,1314,87,1116,78,29.11428571,61.25714286,4.771428571,13.82857143,13.94285714,17.74285714,12.68571429,6.657142857,19.28571429,23.37142857,58.74285714,6.485714286,21.8,11.88571429,12.2,12.42857143,6.685714286,4.057142857,9.514285714,27.41176471,61.26470588,6.676470588,19.05882353,13,16.14705882,11.73529412,7.764705882,18.97058824,24.23529412,56.29411765,6.235294118,17.64705882,11.82352941,12.55882353,15.97058824,5.529411765,2.941176471,7.882352941,0.666666667,0.6,4,5,-1,0
2015,139,1257,66,1320,53,24.46875,57.09375,5.65625,18.59375,12.90625,11.6875,11.8125,8.3125,17.71875,21.125,54.375,5,17.09375,11.3125,11.71875,14.46875,5.96875,2.6875,9.6875,22.27272727,46.12121212,7.333333333,18.42424242,7.212121212,11.93939394,10.48484848,5.939393939,14.36363636,19.42424242,49.66666667,5.96969697,18.93939394,8.696969697,9.303030303,11.27272727,4.939393939,2.303030303,11.06060606,0.333333333,1,4,5,-1,0
2015,145,1458,85,1112,78,25.29411765,52.73529412,6.970588235,19.5,9.470588235,12.70588235,7.411764706,4.529411765,12.02941176,21.82352941,52.08823529,5,13.88235294,7.529411765,8.911764706,9.970588235,3.970588235,1.970588235,15.76470588,26.70588235,54.55882353,5.058823529,14.05882353,10.82352941,14.20588235,11.20588235,7.176470588,17.91176471,20.17647059,51.52941176,5.323529412,16.20588235,7.588235294,9.852941176,14.14705882,4.676470588,2.558823529,17.82352941,1,1,1,2,-1,0
2015,146,1181,66,1211,52,28.60606061,56.96969697,7.575757576,19.63636364,12.15151515,15.51515152,11.24242424,7.181818182,16,25.12121212,58.51515152,5.181818182,16.18181818,10.81818182,11.96969697,12.57575758,5.696969697,3.151515152,15.03030303,28.21212121,54.36363636,7.121212121,17.45454545,10.12121212,16.21212121,10.60606061,6.060606061,17.15151515,21.84848485,56.51515152,5.575757576,17.24242424,11.03030303,9.818181818,11.45454545,5.636363636,2.242424242,17.12121212,0.75,1,1,2,-1,0
2016,137,1386,78,1153,76,27.23529412,59.94117647,7,21.41176471,10.14705882,15.11764706,10.11764706,5.147058824,16.02941176,25.73529412,62.05882353,7.941176471,25.64705882,9.911764706,12.79411765,11.44117647,4.588235294,2.647058824,7.676470588,25.71875,60.15625,7.5625,21.90625,13.5,15.46875,11.0625,7.9375,15.625,22.5625,57.78125,7.21875,20.25,11.40625,11.46875,13.875,5.15625,3.28125,10.3125,0.6,0.333333333,8,9,-1,0
2016,143,1328,77,1401,63,27.625,60.25,10.4375,24.5,10.71875,14.53125,12.96875,6.90625,16.8125,25.59375,63.25,7.53125,22.15625,11.9375,10.6875,12.71875,7.09375,3.28125,9.96875,26.64705882,59.29411765,7.676470588,21.91176471,12.82352941,16.88235294,11.79411765,6.911764706,18.08823529,23.02941176,56.76470588,7.382352941,22.44117647,11.08823529,12.94117647,14.29411765,5.058823529,3.470588235,10.38235294,0.75,0.8,2,3,-1,0
2016,143,1437,92,1274,69,26.61764706,56.94117647,8.558823529,24.91176471,9.264705882,16.14705882,11.11764706,6.735294118,17.52941176,22.47058824,56.17647059,7.058823529,21.05882353,10.58823529,12.88235294,13.85294118,5.852941176,2.176470588,13.26470588,26.15625,54.875,6.84375,18.71875,9.6875,12.8125,10.65625,6.0625,16.5625,24.6875,57.46875,5.75,17.125,10.3125,11.40625,11.625,5.09375,2.65625,8.8125,0.8,0.5,2,3,-1,0
2016,144,1323,61,1458,56,27.15625,57.625,7.34375,19.90625,10.90625,13.46875,9.71875,5.59375,15.5,25.65625,59.9375,7.6875,20.46875,11.46875,13.375,9.71875,5.21875,3.09375,5.125,23.46875,54.625,6.59375,18.4375,11.4375,11.59375,10.96875,5.875,16.9375,22.875,53.28125,5.90625,15.59375,9.21875,10.6875,12.15625,5.28125,3.3125,4.3125,0.5,0.333333333,6,7,-1,0
2016,144,1393,63,1211,60,23.9375,56.125,8.75,24.25,11.8125,14.0625,12.125,8.09375,16.5625,23.71875,57.34375,7.03125,23.09375,12.90625,15.59375,13.5625,6.5,2.71875,4.5,28,57.6875,7.78125,20.6875,10.46875,13.875,11.34375,5,17.59375,24.28125,60.5625,6.0625,20.03125,10.125,10.625,10.25,5.5625,2.84375,12.75,0,1,10,11,-1,0
2017,136,1321,68,1435,66,25.29411765,58.02941176,7.088235294,20.79411765,10.76470588,15.26470588,10.52941176,5.029411765,19.02941176,22.64705882,56.20588235,6.470588235,19.32352941,11.26470588,12.02941176,11.91176471,5.617647059,3.735294118,6.029411765,23.35294118,54.14705882,9.911764706,26.32352941,8.205882353,12.97058824,12.35294118,4.117647059,16.61764706,24.58823529,58.11764706,6.470588235,19.29411765,9.794117647,11.44117647,10.79411765,5.470588235,3.058823529,3.117647059,0.6,0.6,8,9,-1,0
2017,136,1458,84,1439,74,26.20588235,58,7.558823529,21.26470588,12.35294118,13.52941176,10.97058824,6.882352941,15.73529412,22.05882353,53.85294118,6.794117647,18,8.470588235,10.20588235,13,5.352941176,3.088235294,10.52941176,27,55.125,8.84375,21.96875,7.3125,15.09375,12.125,4,16.40625,27.375,61.53125,7.84375,21.78125,10.78125,13.46875,11.71875,5.46875,3.9375,4.84375,0.6,0.5,8,9,-1,0
2017,137,1116,77,1371,71,27.73529412,60.17647059,6.529411765,17.94117647,11.32352941,14.08823529,11.73529412,7.529411765,20.58823529,25.02941176,59.61764706,7.411764706,22.29411765,12.55882353,12.58823529,13.08823529,4.941176471,3.264705882,5.794117647,26.4375,58.71875,6.125,18.125,13.0625,12.3125,13.5625,6.9375,18.59375,24.46875,56.65625,6.59375,19.40625,9.03125,12.0625,12.25,6.84375,3.34375,3.125,0.6,0.75,8,9,-1,0
2017,138,1196,65,1438,39,26.59375,59.15625,7.75,21.40625,11.5625,12.625,11.8125,7.5625,18.59375,23.5625,57.75,5.59375,18.21875,10.65625,9.5625,15,5.4375,2.9375,11.71875,24.90625,53.65625,7,17.8125,8.8125,14.25,9.53125,5.65625,16.25,19.0625,48.21875,5.96875,19.125,7.6875,9.625,12.84375,4.9375,2.75,10.96875,0.333333333,0.75,4,5,-1,0
2017,138,1345,80,1235,76,27.9375,58.25,9,22.15625,9.84375,18.125,13.09375,5.21875,15.75,25.34375,61.3125,6.5625,20.34375,9.125,12.4375,12.03125,6.46875,3.21875,12.96875,29.42424242,62.78787879,9.96969697,24.78787879,9.333333333,15.81818182,10.15151515,7.909090909,15.96969697,26.54545455,62.09090909,7.696969697,22.09090909,12.06060606,13.45454545,14.36363636,4.636363636,3.515151515,8.878787879,0.666666667,0.8,4,5,-1,0
2017,138,1452,83,1323,71,29,63.32352941,7.558823529,20.91176471,14.32352941,16.73529412,12.26470588,10.38235294,20.55882353,22.32352941,52.67647059,6.676470588,19.11764706,11,12.05882353,20.44117647,5.588235294,3.882352941,15.64705882,27.55882353,59.79411765,9.411764706,24.41176471,9.323529412,16,9.441176471,7.176470588,14.85294118,25.44117647,58.97058824,6.852941176,20.32352941,10.97058824,12.88235294,12.79411765,5.264705882,4,8.794117647,0.6,0.6,4,5,-1,0
2017,144,1246,86,1417,75,30.17647059,63.29411765,7.058823529,19.97058824,12.58823529,15.52941176,12.02941176,6.058823529,19.29411765,25.67647059,60.61764706,6.088235294,19.82352941,10.29411765,11.02941176,14.58823529,4.823529412,3.088235294,14.35294118,33.72727273,64.96969697,9.909090909,24.45454545,9.757575758,21.48484848,11.54545455,6.121212121,16.45454545,27.63636364,66.03030303,8.606060606,23.75757576,11.60606061,13,12.09090909,6.545454545,1.757575758,15.03030303,1,0.75,2,3,-1,0
2017,146,1314,75,1246,73,30.84848485,65.90909091,7.242424242,19.75757576,15.75757576,18.21212121,11.87878788,6.787878788,17.90909091,24.75757576,59.24242424,8,23.36363636,9.212121212,11.6969697,13.54545455,6.303030303,4.666666667,13.42424242,30.17647059,63.29411765,7.058823529,19.97058824,12.58823529,15.52941176,12.02941176,6.058823529,19.29411765,25.67647059,60.61764706,6.088235294,19.82352941,10.29411765,11.02941176,14.58823529,4.823529412,3.088235294,14.35294118,0.5,1,1,2,-1,0
2003,136,1153,69,1211,74,22.89285714,56.67857143,6.678571429,19.5,12.14285714,12.28571429,10.60714286,5.178571429,18.96428571,21.25,53.10714286,5.928571429,17.14285714,11.10714286,11.75,13.92857143,4.142857143,3.035714286,5.821428571,26.06451613,55.4516129,7.161290323,19.06451613,11.93548387,15.74193548,14.5483871,6.806451613,18.64516129,23.90322581,56.25806452,7.451612903,20.03225806,10.09677419,13.74193548,14.87096774,6.903225806,2.096774194,8.870967742,0.333333333,0.5,8,9,-1,0
2003,137,1261,56,1345,80,26.80645161,55.06451613,6.741935484,17.58064516,10.61290323,16.38709677,13.87096774,8,16.35483871,22.87096774,56.12903226,6.290322581,18.09677419,11.32258065,11.35483871,15.5483871,7.387096774,2.483870968,10.32258065,23.75,54.39285714,5.107142857,15.5,10.39285714,12.25,13.82142857,7.178571429,19.82142857,22.60714286,54.5,5.357142857,16.75,10.64285714,12.96428571,16.39285714,5.428571429,3.821428571,6.5,0.8,0.5,8,9,-1,0
2003,137,1332,58,1428,60,28.59375,62,9,23,11.375,17.46875,15.21875,8.03125,20.9375,25.875,60.71875,5.6875,16.375,13.21875,11.75,16.75,6.46875,3.46875,8.25,23.16666667,50.73333333,7.166666667,18.76666667,10.13333333,13.2,12.7,4.666666667,20.1,20.2,48.76666667,4.566666667,14.3,10.1,10.16666667,12.56666667,6.033333333,2.366666667,6.733333333,0.6,0.6,8,9,-1,0
2003,138,1390,74,1163,85,25.64516129,58.03225806,6.935483871,19.38709677,13.74193548,14.64516129,14.32258065,5.516129032,18.51612903,23.58064516,57.83870968,5.741935484,18.93548387,11.38709677,11.5483871,13.06451613,6.709677419,2.290322581,5.290322581,29.53333333,62.2,6.066666667,15.7,14.76666667,15.63333333,15.8,5.933333333,18.4,24.86666667,65.36666667,6.433333333,20.13333333,15.33333333,13.6,13.36666667,7.8,4.133333333,8.633333333,0.5,0.6,4,5,-1,0
2003,138,1228,60,1323,68,27.1,55.8,7.433333333,20.16666667,9.733333333,18.26666667,13.16666667,7,19.13333333,20.33333333,54.06666667,5.7,19.1,11.13333333,11.03333333,14.83333333,5.7,2.5,14.03333333,27.22580645,60.67741935,8.290322581,21.77419355,11.38709677,16.90322581,12.77419355,7.451612903,16.22580645,26.77419355,64.77419355,6.225806452,17,13.67741935,15.22580645,13.06451613,6.548387097,4.516129032,8.903225806,0.8,0.333333333,4,5,-1,0
2003,143,1338,74,1266,77,26.86666667,53.5,6.366666667,17.76666667,11.3,17.76666667,15.1,8.066666667,17.96666667,20.46666667,53.36666667,5.233333333,17.43333333,10.3,11.1,16.16666667,6.133333333,3.266666667,15.76666667,27.21428571,56.25,5.785714286,15.25,13.10714286,16.32142857,13.57142857,6,18.64285714,23.82142857,58.67857143,6.714285714,20.5,12.67857143,12.96428571,12.5,6.464285714,2.464285714,10.71428571,1,0.5,2,3,-1,0
2003,144,1268,58,1277,60,29.42857143,63.35714286,6.75,16.96428571,13.75,18.89285714,14.10714286,10.89285714,19,22.92857143,60.57142857,6.5,20.78571429,14.32142857,12.89285714,18.32142857,7.142857143,4.678571429,13.92857143,23.03225806,51.09677419,4.903225806,13.38709677,10.67741935,13.61290323,14.5483871,6.387096774,20.03225806,20.16129032,50.32258065,5.774193548,17.06451613,9.322580645,11.16129032,14.29032258,6.419354839,3.290322581,6.258064516,0,0.75,6,7,-1,0
2003,145,1112,75,1242,78,30.32142857,65.71428571,7.035714286,20.07142857,15.17857143,17.64285714,14.78571429,8.464285714,17.75,26.35714286,64.67857143,6.321428571,19.96428571,13.10714286,15.46428571,16.85714286,5.964285714,2.392857143,14.96428571,30.23333333,62.3,4.8,14.13333333,14.3,16.73333333,14.9,10.13333333,16.7,24.6,60.53333333,6.633333333,18.33333333,11.53333333,11.9,17.3,6.833333333,4.4,14.96666667,0.666666667,0.75,1,2,-1,0
2003,154,1242,78,1393,81,30.23333333,62.3,4.8,14.13333333,14.3,16.73333333,14.9,10.13333333,16.7,24.6,60.53333333,6.633333333,18.33333333,11.53333333,11.9,17.3,6.833333333,4.4,14.96666667,29.24137931,62.20689655,5.24137931,15.86206897,14.31034483,14.96551724,13.62068966,8.310344828,16.5862069,25.20689655,64.62068966,6.931034483,22.5862069,15.79310345,15.89655172,14.44827586,6.620689655,3.137931034,10.20689655,0.75,0.75,2,3,-1,0
2004,137,1449,100,1412,102,28.5,61.56666667,6.5,18.3,12.4,16.06666667,15.2,7.333333333,21.23333333,27.93333333,60.1,5.9,17.4,12.23333333,15.6,17.13333333,6.533333333,2.9,3.2,27.55172414,62.17241379,6.482758621,19.62068966,12.34482759,17.5862069,13.62068966,11.75862069,20.93103448,22.93103448,54.37931034,5.344827586,17.06896552,13.51724138,11.82758621,20.62068966,6.517241379,3.137931034,7.551724138,0.8,0.75,8,9,-1,0
2004,138,1268,70,1393,72,28.06666667,63.66666667,5.133333333,15.33333333,15.76666667,14.03333333,15.13333333,8.733333333,19.5,24.1,59.96666667,7.3,19.8,13.3,12.83333333,17.33333333,7.933333333,4.466666667,5.6,27.67857143,59.75,4.321428571,13.85714286,13.92857143,15.35714286,12.78571429,7.892857143,17.64285714,23.82142857,59.92857143,5.75,20.14285714,15.03571429,14.32142857,13.67857143,6.75,2.892857143,6.107142857,1,0.666666667,4,5,-1,0
2004,139,1153,68,1228,92,27.03333333,59.1,7.233333333,18.8,13.13333333,16.03333333,12.1,7.9,19.43333333,20.33333333,52.7,6.133333333,18.83333333,11.1,10.43333333,17.06666667,5.433333333,1.966666667,14,26.63333333,57.33333333,6.9,20.2,12.03333333,16.76666667,12.56666667,6.833333333,19.1,22.03333333,53.06666667,5.4,16.2,11.46666667,12.13333333,14.6,6.066666667,3.333333333,9.733333333,0.8,0.8,4,5,-1,0
2004,145,1386,62,1329,64,27.17857143,56.78571429,9.75,23.96428571,9.678571429,16.53571429,11.71428571,9.142857143,17.03571429,22.10714286,56.17857143,4.428571429,16.17857143,13.64285714,11.64285714,16.57142857,6.714285714,2.392857143,16.28571429,28.89655172,56.34482759,4.827586207,12.75862069,11.37931034,16.06896552,13.44827586,7.862068966,19.4137931,22.86206897,55.03448276,5.068965517,16.10344828,11.65517241,12.13793103,15.55172414,6,3.103448276,14.31034483,0.5,1,1,2,-1,0
2004,152,1181,78,1163,79,27.5625,58.46875,7.1875,19.53125,13.40625,14.25,14.1875,9.34375,18.71875,23.625,58.1875,4.78125,14.625,14,12,17.71875,6.8125,3.5625,14.78125,30.12121212,62.63636364,6.393939394,15.96969697,15.3030303,18.24242424,13.78787879,6.151515152,16.06060606,23.75757576,64.36363636,5.575757576,17.24242424,13.72727273,12.12121212,12.42424242,7.03030303,3.575757576,15.15151515,0.6,0.8,1,2,-1,0
2004,152,1329,65,1210,67,28.89655172,56.34482759,4.827586207,12.75862069,11.37931034,16.06896552,13.44827586,7.862068966,19.4137931,22.86206897,55.03448276,5.068965517,16.10344828,11.65517241,12.13793103,15.55172414,6,3.103448276,14.31034483,27.4375,58.375,7.25,19.375,11.375,15.78125,15.46875,8.84375,21.21875,22.75,58.90625,5.71875,19.4375,14.0625,12.46875,17.28125,7.3125,3.53125,10.78125,1,0.75,2,3,-1,0
2005,136,1400,57,1305,61,26.24137931,57.17241379,7.862068966,20.48275862,13.44827586,13.37931034,14.20689655,6.068965517,17.55172414,24.24137931,61.24137931,7.24137931,22.75862069,13,12.82758621,12.75862069,7.137931034,2.827586207,8.344827586,24.72413793,53.55172414,2.689655172,9.931034483,12.06896552,15.06896552,14.5862069,6.689655172,15.72413793,22.93103448,58.62068966,5.586206897,17.89655172,11.10344828,12.62068966,12.96551724,7.586206897,3.068965517,7.034482759,0.333333333,0.666666667,8,9,-1,0
2005,137,1278,53,1235,64,24.19354839,53.03225806,5.322580645,14.96774194,11.38709677,14.35483871,16.12903226,9.129032258,15.90322581,22.67741935,53.48387097,5.612903226,17.67741935,10.67741935,13.22580645,17.29032258,8.032258065,3.903225806,5.612903226,25.24137931,57.24137931,3.689655172,12.5862069,11.75862069,14.24137931,12.93103448,9.482758621,16.68965517,23.03448276,55.44827586,6.724137931,21.68965517,11.75862069,14.51724138,17.37931034,6.793103448,3.275862069,4.24137931,0.666666667,0.75,8,9,-1,0
2005,137,1390,70,1280,93,25,57.16666667,4,11.5,12.26666667,12.26666667,14.06666667,6.733333333,18.03333333,24.3,57.76666667,6.1,16.36666667,12.4,12.66666667,14.96666667,7.033333333,3.7,2.066666667,25.5625,57.46875,5.8125,17.5,14.5,14.15625,15.125,6.9375,15.4375,24.25,59,6.78125,21.34375,11.03125,13.625,13.6875,7.90625,3.125,6.4375,0.5,0.5,8,9,-1,0
2005,139,1196,65,1437,76,26.76666667,54.83333333,7.666666667,19.5,11.5,15.03333333,13.63333333,7.033333333,18.2,22.43333333,54.7,5.566666667,17.9,10.3,10.8,14.83333333,6.566666667,2.466666667,14.13333333,25.48275862,57.51724138,7.103448276,19.24137931,14.27586207,12.37931034,12.62068966,8.24137931,18.4137931,21.20689655,53.27586207,5.586206897,17.51724138,12.65517241,13.10344828,16.37931034,5.413793103,4.172413793,11.10344828,1,0.75,4,5,-1,0
2005,143,1329,78,1112,79,27.72413793,55.86206897,7.068965517,17.20689655,11.37931034,16.62068966,13.86206897,6.965517241,18.55172414,24.10344828,54.03448276,5.413793103,15.55172414,10.27586207,13.86206897,15.13793103,5.655172414,2.448275862,12.24137931,29.12121212,61.84848485,6.848484848,17.03030303,13.72727273,16.57575758,14.84848485,8.242424242,16.45454545,25.78787879,58.78787879,6.575757576,19.18181818,12.27272727,14.90909091,16.96969697,6.636363636,2.484848485,10.12121212,0.8,0.75,2,3,-1,0
