TeamName,Season,TeamID,FirstD1Season,LastD1Season,Seed,rank,team,conference,adj_em,luck,luck_rank,sos_adj_em,sos_adj_em_rank,sos_adj_o,sos_adj_o_rank,sos_adj_d,sos_adj_d_rank,nc_sos_adj_em,nc_sos_adj_em_rank,ncaa_seed
Kentucky,2004,1246,1985,2019,Z01,10,Kentucky,SEC,23.35,0.031,87,8.97,16,108.3,16,99.3,21,3.47,67,1
Kentucky,2005,1246,1985,2019,Y02,9,Kentucky,SEC,24.1,0.032,94,8.85,21,107.9,20,99.1,26,-2.71,235,2
Kentucky,2006,1246,1985,2019,Z08,24,Kentucky,SEC,17.13,-0.001,173,10.02,9,108.2,12,98.2,12,3.02,74,8
Kentucky,2007,1246,1985,2019,Z08,13,Kentucky,SEC,21.73,-0.029,254,13.23,1,111,2,97.8,1,8.21,25,8
Kentucky,2008,1246,1985,2019,Y11,78,Kentucky,SEC,10.01,0.01,147,6.74,57,107.4,50,100.7,67,-3.13,249,11
Kentucky,2010,1246,1985,2019,W01,4,Kentucky,SEC,26.54,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,1
Kentucky,2011,1246,1985,2019,W04,7,Kentucky,SEC,25.82,-0.044,285,9.81,18,108.4,23,98.5,10,4.46,52,4
Kentucky,2012,1246,1985,2019,Y01,1,Kentucky,SEC,32.59,0.032,86,7.99,26,106.8,35,98.8,12,-1.06,189,1
Kentucky,2014,1246,1985,2019,Y08,13,Kentucky,SEC,22.55,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,8
Kentucky,2015,1246,1985,2019,Y01,1,Kentucky,SEC,36.91,0.048,68,8.58,26,108.7,27,100.1,27,3.13,64,1
Kentucky,2016,1246,1985,2019,W04,6,Kentucky,SEC,25.14,-0.046,288,8.37,44,108.6,58,100.3,19,3.19,75,4
Kentucky,2017,1246,1985,2019,Z02,4,Kentucky,SEC,27.72,0.006,175,10.98,19,110.5,24,99.5,15,3.74,56,2
Kentucky,2018,1246,1985,2019,Y05,17,Kentucky,SEC,20.44,-0.008,199,10.91,12,110.8,22,99.8,11,4.67,44,5
LSU,2003,1261,1985,2019,X08,23,LSU,SEC,18.15,-0.035,262,6.27,67,104.8,80,98.6,56,-8.36,311,8
LSU,2005,1261,1985,2019,X06,42,LSU,SEC,13.8,0.07,31,7.49,36,107,37,99.5,37,0.64,144,6
LSU,2006,1261,1985,2019,W04,11,LSU,SEC,22,0.008,146,10.68,3,108.3,10,97.6,6,1.75,109,4
LSU,2009,1261,1985,2019,X08,46,LSU,SEC,14.86,0.075,22,3.5,92,104.6,101,101.1,86,-8.66,327,8
LSU,2015,1261,1985,2019,W09,49,LSU,SEC,13.76,-0.043,283,5.09,74,106.2,83,101.2,60,-4.77,301,9
La Salle,2013,1247,1985,2019,Z13b,50,La Salle,A10,13.89,0.051,50,5.67,68,105.8,53,100.1,77,-0.5,174,13
Lafayette,2015,1248,1985,2019,W16,193,Lafayette,Pat,-2.14,0.097,10,-4.01,246,103,215,107,272,-0.45,170,16
Lamar,2012,1249,1985,2019,X16a,108,Lamar,Slnd,6.33,-0.028,246,-3.98,252,99.4,310,103.4,173,5.21,37,16
Lehigh,2004,1250,1985,2019,Z16b,240,Lehigh,Pat,-7.01,0.055,46,-11.5,314,95.4,316,106.9,298,-9.88,316,16
Lehigh,2010,1250,1985,2019,Y16,186,Lehigh,Pat,-0.97,0.018,116,-10.02,326,96.8,322,106.8,330,-8.95,340,16
Lehigh,2012,1250,1985,2019,Y15,79,Lehigh,Pat,9.29,-0.026,239,-5.57,300,100.3,293,105.8,295,-5.17,299,15
Liberty,2004,1251,1989,2019,Y16,181,Liberty,BSth,-2.5,0,171,-5.73,254,100.5,248,106.2,279,5.71,40,16
Liberty,2013,1251,1989,2019,Y16a,266,Liberty,BSth,-9.38,-0.034,271,-6.47,308,99.4,306,105.8,309,-0.41,171,16
Lipscomb,2018,1252,2003,2019,Z15,167,Lipscomb,ASun,0.43,0.112,7,-4.31,267,103.2,235,107.5,278,5.84,30,15
Long Beach St,2007,1253,1985,2019,X12,113,Long Beach St.,BW,5.44,0.11,5,-3.34,203,102,236,105.4,182,-2.96,228,12
Long Beach St,2012,1253,1985,2019,Z12,36,Long Beach St.,BW,15.27,-0.047,274,1.25,127,104,118,102.8,156,14.84,2,12
Long Island,2011,1254,1985,2019,W15,109,LIU Brooklyn,NEC,5.43,0.053,49,-6.02,304,99.7,306,105.8,278,-5.31,291,15
Long Island,2012,1254,1985,2019,Z16,162,LIU Brooklyn,NEC,0.75,0.117,5,-5.25,291,99.8,306,105,256,-2.27,225,16
Long Island,2013,1254,1985,2019,W16b,192,LIU Brooklyn,NEC,-2.13,0.015,142,-6.79,312,99.3,309,106,313,-5.01,292,16
Long Island,2018,1254,1985,2019,W16a,259,LIU Brooklyn,NEC,-8.27,0.012,144,-8.68,336,100.2,334,108.9,333,-6.06,317,16
Louisville,2003,1257,1985,2019,W04,10,Louisville,CUSA,22.75,-0.029,241,6.82,61,105.3,69,98.4,50,5.99,39,4
Louisville,2004,1257,1985,2019,W10,19,Louisville,CUSA,20.44,-0.079,303,7.09,39,107,43,99.9,37,4.23,57,10
Louisville,2005,1257,1985,2019,W04,4,Louisville,CUSA,25.78,0.045,67,6.42,57,106.1,68,99.7,43,-2.03,218,4
Louisville,2007,1257,1985,2019,X06,19,Louisville,BE,20.35,-0.046,277,7.29,53,107.9,61,100.6,48,-3.61,244,6
Louisville,2008,1257,1985,2019,W03,8,Louisville,BE,25.41,-0.057,300,9.34,21,108.4,28,99,17,0.79,126,3
Louisville,2009,1257,1985,2019,Y01,5,Louisville,BE,26.06,0.068,25,9.57,27,108.6,17,99,37,-0.19,161,1
Louisville,2010,1257,1985,2019,X09,38,Louisville,BE,16.91,-0.038,271,8.87,29,107.8,20,99,46,-1.62,203,9
Louisville,2011,1257,1985,2019,Z04,14,Louisville,BE,22.26,-0.037,269,8.77,27,108.3,26,99.5,27,-5.13,289,4
Louisville,2012,1257,1985,2019,Z04,17,Louisville,BE,20.67,0.031,91,10.06,5,108.6,5,98.6,9,0.11,149,4
Louisville,2013,1257,1985,2019,Y01,1,Louisville,BE,32.92,-0.016,230,10.23,7,107.4,11,97.2,6,2.15,100,1
Louisville,2014,1257,1985,2019,Y04,1,Louisville,Amer,30.41,-0.045,278,4.31,95,107,100,102.7,93,-4.65,295,4
Louisville,2015,1257,1985,2019,W04,17,Louisville,ACC,21.21,0.027,115,9.69,18,109.5,11,99.8,19,-2.36,228,4
Louisville,2017,1257,1985,2019,Y02,9,Louisville,ACC,25.51,-0.023,244,11.14,17,111.6,7,100.5,33,4.2,48,2
Loyola MD,2012,1259,1985,2019,W15,129,Loyola MD,MAAC,3.91,0.114,6,-2.7,223,101.8,224,104.5,227,-0.69,180,15
Loyola-Chicago,2018,1260,1985,2019,Y11,31,Loyola Chicago,MVC,16.39,0.077,22,2.48,99,104.8,156,102.3,72,-5.47,315,11
MS Valley St,2008,1290,1985,2019,Z16,306,Mississippi Valley St.,SWAC,-15.21,0.115,3,-11,332,96.7,331,107.7,315,13.04,4,16
MS Valley St,2012,1290,1985,2019,Y16a,237,Mississippi Valley St.,SWAC,-6.3,0.125,3,-8.67,336,96.5,337,105.2,268,14.37,3,16
MTSU,2013,1292,1985,2019,Y11a,302,Montana St.,BSky,-13.38,0.032,99,-8.38,335,99.2,311,107.5,345,-5.82,307,
MTSU,2016,1292,1985,2019,X15,246,Montana St.,BSky,-7.2,-0.024,240,-5.34,272,102.2,274,107.6,271,2.9,84,
MTSU,2017,1292,1985,2019,Z12,240,Montana St.,BSky,-6.51,-0.025,250,-6.68,316,103.4,216,110.1,346,-2.98,241,
Manhattan,2003,1264,1985,2019,W14,68,Manhattan,MAAC,10.04,0.014,125,-1.71,184,101.7,182,103.4,203,2.51,94,14
Manhattan,2004,1264,1985,2019,Y12,48,Manhattan,MAAC,13.38,0.012,139,-1.77,193,103.2,177,105,220,1.31,130,12
Manhattan,2014,1264,1985,2019,Y13,74,Manhattan,MAAC,10.21,-0.008,202,-0.2,152,105.6,128,105.8,191,3.46,65,13
Manhattan,2015,1264,1985,2019,Y16b,162,Manhattan,MAAC,0.31,-0.001,186,-3.59,234,102,275,105.6,219,-0.4,169,16
Marquette,2002,1266,1985,2019,W05,11,Marquette,CUSA,21.47,0.006,155,5.41,72,105.7,95,100.3,59,-2.87,233,5
Marquette,2003,1266,1985,2019,Y03,15,Marquette,CUSA,21.3,0.07,30,7.94,42,106,54,98,35,-1.46,188,3
Marquette,2006,1266,1985,2019,X07,36,Marquette,BE,15.36,-0.012,196,8.82,20,108.6,3,99.8,61,-1.71,202,7
Marquette,2007,1266,1985,2019,W08,38,Marquette,BE,17.18,0.009,156,7.59,50,108.3,46,100.7,51,-4.27,256,8
Marquette,2008,1266,1985,2019,Y06,14,Marquette,BE,22.16,-0.027,240,8.62,32,107.9,41,99.3,26,-6.37,307,6
Marquette,2009,1266,1985,2019,Z06,19,Marquette,BE,21.02,-0.014,203,8.22,41,107.8,34,99.5,49,-4.95,279,6
Marquette,2010,1266,1985,2019,W06,24,Marquette,BE,19.65,-0.064,312,9.05,23,108,17,98.9,44,-6.52,311,6
Marquette,2011,1266,1985,2019,W11,26,Marquette,BE,18.14,-0.058,306,11.06,9,109.4,13,98.4,9,-5.91,308,11
Marquette,2012,1266,1985,2019,Z03,18,Marquette,BE,20.22,0.042,67,8.24,20,106.6,39,98.3,6,-0.95,187,3
Marquette,2013,1266,1985,2019,W03,26,Marquette,BE,18.32,0.09,11,9.28,13,105.9,49,96.6,1,-1.14,196,3
Marquette,2017,1266,1985,2019,W10,32,Marquette,BE,16.58,-0.058,311,9.03,37,109.1,50,100.1,27,-2.16,219,10
Marshall,2018,1267,1985,2019,W13,105,Marshall,CUSA,6.53,0.06,54,0.07,137,105.6,118,105.5,164,-7,333,13
Maryland,2002,1268,1985,2019,W01,3,Maryland,ACC,29.25,0.025,104,9.88,16,109.4,11,99.5,32,1.62,120,1
Maryland,2003,1268,1985,2019,X06,13,Maryland,ACC,22,-0.078,301,8.23,38,106.6,35,98.4,47,-5.28,282,6
Maryland,2004,1268,1985,2019,X04,22,Maryland,ACC,19.81,-0.009,189,14.09,1,112.1,1,98,8,-1.13,192,4
Maryland,2007,1268,1985,2019,Y04,12,Maryland,ACC,22.42,-0.027,247,8.48,36,108.9,38,100.4,40,-3.07,231,4
Maryland,2009,1268,1985,2019,Z10,55,Maryland,ACC,13.55,0.039,72,9.61,26,108.3,24,98.7,28,-3.29,238,10
Maryland,2010,1268,1985,2019,Y04,13,Maryland,ACC,22.37,-0.023,241,8.87,28,106.7,46,97.8,15,-4.35,276,4
Maryland,2015,1268,1985,2019,Y04,33,Maryland,B10,15.68,0.127,2,7.15,48,108.3,37,101.1,57,-3.33,258,4
Maryland,2016,1268,1985,2019,Y05,22,Maryland,B10,20.25,0.016,129,8.6,39,109.2,45,100.6,30,-1.86,218,5
Maryland,2017,1268,1985,2019,X06,46,Maryland,B10,14.34,0.061,39,7.74,54,108.3,62,100.6,40,-1.1,188,6
Massachusetts,2014,1269,1985,2019,Y06,50,Massachusetts,A10,13.46,0.065,40,7.33,52,108,71,100.6,19,5.53,40,6
McNeese St,2002,1270,1985,2019,X14,100,McNeese St.,Slnd,5.39,0.023,108,-4.6,244,99.8,257,104.4,198,12.81,5,14
Memphis,2003,1272,1985,2019,Z07,29,Memphis,CUSA,16.72,0.005,151,4.84,84,103.4,134,98.5,55,3.33,81,7
Memphis,2004,1272,1985,2019,Y07,33,Memphis,CUSA,16.17,0.012,137,5.55,69,105.7,86,100.2,48,1.83,114,7
Memphis,2006,1272,1985,2019,X01,6,Memphis,CUSA,23.54,-0.007,185,3.89,91,103.9,128,100,68,7.82,26,1
Memphis,2007,1272,1985,2019,X02,9,Memphis,CUSA,24.81,0.03,104,2.93,106,105.3,130,102.4,97,3.41,76,2
Memphis,2008,1272,1985,2019,Y01,2,Memphis,CUSA,31.51,0.012,141,5.83,72,107,62,101.1,79,5.45,39,1
Memphis,2009,1272,1985,2019,Z02,4,Memphis,CUSA,28.67,-0.009,190,4.73,77,105.5,73,100.8,78,4.19,67,2
Memphis,2011,1272,1985,2019,X12,90,Memphis,CUSA,6.98,0.117,9,2.11,104,104.8,100,102.7,121,-4.74,280,12
Memphis,2012,1272,1985,2019,Z08,12,Memphis,CUSA,21.9,-0.064,307,5.1,62,104.9,78,99.8,41,6.96,22,8
Memphis,2013,1272,1985,2019,Y06,37,Memphis,CUSA,16.33,0.056,39,1.9,120,104.8,93,102.9,161,0.43,138,6
Memphis,2014,1272,1985,2019,W08,36,Memphis,Amer,15.22,0.048,73,7.25,54,108.3,63,101.1,39,0.02,160,8
Mercer,2014,1273,1985,2019,Y14,87,Mercer,ASun,8.34,0.022,130,-4.44,248,103.6,216,108,279,4.65,56,14
Miami FL,2002,1274,1986,2019,Z05,39,Miami FL,BE,15.77,0.017,118,5.75,67,105.2,108,99.5,33,-5.04,273,5
Miami FL,2008,1274,1986,2019,Y07,37,Miami FL,ACC,15.38,-0.003,176,7.78,44,106.7,70,98.9,16,-5.55,296,7
Miami FL,2013,1274,1986,2019,W02,13,Miami FL,ACC,22.37,0.028,108,8.41,20,107.7,9,99.3,54,4.96,42,2
Miami FL,2016,1274,1986,2019,Y03,15,Miami FL,ACC,22.44,0.077,33,11.67,6,111.6,5,99.9,11,2.63,90,3
Miami FL,2017,1274,1986,2019,Y08,42,Miami FL,ACC,15.03,0.031,98,9.39,32,110.7,18,101.3,58,-4.48,286,8
Miami FL,2018,1274,1986,2019,Y06,37,Miami FL,ACC,15.43,0.017,128,8.08,52,109.1,52,101,42,-3.82,284,6
Miami OH,2007,1275,1985,2019,Y14,87,Miami OH,MAC,8.38,-0.024,240,4.09,90,106.2,103,102.1,89,6.44,36,14
Michigan,2009,1276,1985,2019,X10,47,Michigan,B10,14.75,0.014,132,11.39,5,108.5,20,97.1,3,0.63,139,10
Michigan,2011,1276,1985,2019,X08,30,Michigan,B10,17.69,-0.014,218,12,7,110.7,4,98.7,13,-1.19,189,8
Michigan,2012,1276,1985,2019,X04,22,Michigan,B10,17.52,0.058,42,10.65,2,109,2,98.3,4,-0.11,161,4
Michigan,2013,1276,1985,2019,X04,4,Michigan,B10,27.86,-0.007,197,11.13,3,108.2,5,97,3,-3.09,257,4
Michigan,2014,1276,1985,2019,Y02,12,Michigan,B10,23.44,0.047,76,11.65,2,110.3,12,98.6,1,0.62,142,2
Michigan,2016,1276,1985,2019,W11a,50,Michigan,B10,14.15,0.013,146,8.96,35,110.1,29,101.1,48,-2.15,226,11
Michigan,2017,1276,1985,2019,Y07,20,Michigan,B10,23.05,-0.025,252,10.76,23,110.3,26,99.5,18,-0.53,170,7
Michigan,2018,1276,1985,2019,Z03,7,Michigan,B10,24.2,0.052,61,10.32,18,111.4,7,101.1,47,-4.83,301,3
Michigan St,2002,1277,1985,2019,W10,32,Michigan St.,B10,16.86,-0.026,219,9.76,19,108.7,21,99,19,1.5,126,10
Michigan St,2003,1277,1985,2019,X07,19,Michigan St.,B10,20.26,-0.05,280,10.11,13,107.3,12,97.2,14,3.19,83,7
Michigan St,2004,1277,1985,2019,Z07,34,Michigan St.,B10,15.66,-0.014,198,8.92,19,107.1,39,98.2,10,7.6,19,7
Michigan St,2005,1277,1985,2019,Y05,5,Michigan St.,B10,25.67,-0.013,194,7.89,33,107,41,99.1,25,-3.18,240,5
Michigan St,2006,1277,1985,2019,Z06,27,Michigan St.,B10,16.02,0.004,161,8.89,19,106.4,48,97.5,3,-1.03,179,6
Michigan St,2007,1277,1985,2019,W09,17,Michigan St.,B10,20.97,-0.036,265,9.07,28,109.2,27,100.2,28,-1.63,188,9
Michigan St,2008,1277,1985,2019,Y05,19,Michigan St.,B10,21.15,0.032,94,8.71,31,108.2,32,99.5,32,0.59,128,5
Michigan St,2009,1277,1985,2019,Y02,9,Michigan St.,B10,24.37,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2
Michigan St,2010,1277,1985,2019,Y05,20,Michigan St.,B10,20.13,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,5
Michigan St,2011,1277,1985,2019,Y10,45,Michigan St.,B10,15.08,0.01,152,13.7,1,111,2,97.3,1,6.7,25,10
Michigan St,2012,1277,1985,2019,Z01,3,Michigan St.,B10,27.87,-0.027,244,10.21,3,108.6,6,98.4,7,-1.07,190,1
Michigan St,2013,1277,1985,2019,Y03,10,Michigan St.,B10,24.17,0.001,174,11.91,1,108.8,2,96.9,2,-0.75,183,3
Michigan St,2014,1277,1985,2019,W04,9,Michigan St.,B10,23.92,-0.003,192,10.44,6,110.2,15,99.7,5,0.57,144,4
Michigan St,2015,1277,1985,2019,W07,15,Michigan St.,B10,21.72,-0.017,222,10.49,7,110.3,7,99.8,20,-0.88,184,7
Michigan St,2016,1277,1985,2019,X02,5,Michigan St.,B10,27.97,-0.012,210,7.19,57,107.5,73,100.3,22,0.4,157,2
Michigan St,2017,1277,1985,2019,Y09,40,Michigan St.,B10,15.51,-0.011,214,10.99,18,110.6,21,99.6,20,4.01,51,9
Michigan St,2018,1277,1985,2019,X03,6,Michigan St.,B10,25.41,0.038,83,6.64,62,108.6,63,101.9,65,-5.03,303,3
Minnesota,2005,1278,1985,2019,Z08,41,Minnesota,B10,14.06,0.016,121,6.18,61,106,75,99.8,47,-3.99,258,8
Minnesota,2009,1278,1985,2019,W10,40,Minnesota,B10,15.43,0.031,89,8.44,38,107.4,43,98.9,33,-4.18,257,10
Minnesota,2010,1278,1985,2019,Z11,34,Minnesota,B10,17.97,-0.055,302,8.37,40,107.7,24,99.3,52,-3.72,261,11
Minnesota,2013,1278,1985,2019,X11,20,Minnesota,B10,19.85,-0.036,273,11.22,2,108.5,3,97.3,7,2.07,103,11
Minnesota,2017,1278,1985,2019,Z05,37,Minnesota,B10,16,0.022,127,8.09,49,108.9,52,100.8,45,-1.81,209,5
Mississippi,2002,1279,1985,2019,Z09,34,Mississippi,SEC,16.68,-0.04,253,7.32,48,106.1,80,98.8,16,-6.24,292,9
Mississippi,2013,1279,1985,2019,Z12,34,Mississippi,SEC,16.95,-0.011,213,3.19,108,103.4,131,100.2,80,-7.55,326,12
Mississippi,2015,1279,1985,2019,Z11b,46,Mississippi,SEC,13.88,-0.033,259,7.1,49,107.3,68,100.2,31,-1.19,193,11
Mississippi St,2002,1280,1985,2019,X03,26,Mississippi St.,SEC,18.25,0.107,6,8.93,25,106.9,56,98,6,-0.96,187,3
Mississippi St,2003,1280,1985,2019,W05,14,Mississippi St.,SEC,21.53,-0.06,290,8.85,28,106.9,24,98,36,-2.62,218,5
Mississippi St,2004,1280,1985,2019,W02,14,Mississippi St.,SEC,21.74,0.021,114,6.38,48,106.3,69,99.9,39,-1.89,210,2
Mississippi St,2005,1280,1985,2019,Y09,34,Mississippi St.,SEC,15.25,0.038,78,6.49,55,106.9,42,100.4,67,-1.84,214,9
Mississippi St,2008,1280,1985,2019,Y08,33,Mississippi St.,SEC,16.77,-0.043,278,6.22,66,108.1,35,101.8,98,-1.48,187,8
Mississippi St,2009,1280,1985,2019,Z13,69,Mississippi St.,SEC,11.55,-0.004,170,4.96,72,105.3,82,100.3,70,-3.07,234,13
Missouri,2002,1281,1985,2019,Z12,29,Missouri,B12,17.49,-0.01,189,7.92,41,108.2,34,100.3,56,-0.39,166,12
Missouri,2003,1281,1985,2019,Y06,28,Missouri,B12,17.32,0.043,68,11.14,5,107.1,18,96,1,2.97,87,6
Missouri,2009,1281,1985,2019,Z03,6,Missouri,B12,24.81,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,3
Missouri,2010,1281,1985,2019,W10,22,Missouri,B12,19.99,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,10
Missouri,2011,1281,1985,2019,X11,42,Missouri,B12,15.54,-0.013,213,6.5,52,106.9,44,100.4,59,-4.76,281,11
Missouri,2012,1281,1985,2019,Z02,7,Missouri,B12,25.28,0.017,130,5.8,51,105.7,60,99.9,44,-6.18,315,2
Missouri,2013,1281,1985,2019,Y09,25,Missouri,SEC,18.53,-0.032,263,5.62,70,105.1,83,99.5,59,-2.02,225,9
Missouri,2018,1281,1985,2019,Z08,40,Missouri,SEC,14.83,-0.025,249,9.55,32,109.8,41,100.2,19,1.07,132,8
Monmouth NJ,2004,1284,1985,2019,W15,194,Monmouth,NEC,-3.99,0.112,5,-6.71,264,100.6,246,107.3,308,2.53,88,15
Monmouth NJ,2006,1284,1985,2019,Y16b,164,Monmouth,NEC,-0.68,0.018,120,-3.55,221,101.2,235,104.7,215,4.12,58,16
Montana,2002,1285,1985,2019,X15,210,Montana,BSky,-4.51,0.053,51,-1.95,199,103.4,169,105.4,236,0.44,150,15
Montana,2005,1285,1985,2019,W16,194,Montana,BSky,-2.73,0.049,56,-4.35,248,100.4,237,104.8,237,4.56,57,16
Montana,2006,1285,1985,2019,Y12,87,Montana,BSky,8.95,0.056,50,-0.62,173,103.6,146,104.2,193,-0.71,170,12
Montana,2010,1285,1985,2019,W14,95,Montana,BSky,8.08,-0.042,278,-2.21,205,103.4,153,105.6,289,-0.86,168,14
Montana,2012,1285,1985,2019,W13,104,Montana,BSky,6.76,0.064,31,-5.3,294,102.5,183,107.8,344,-0.72,181,13
Montana,2013,1285,1985,2019,W13,145,Montana,BSky,2.14,0.175,1,-5.21,276,101.8,186,107,337,8.71,10,13
Montana,2018,1285,1985,2019,Z14,72,Montana,BSky,10.4,0,175,-1.96,186,104,192,106,192,2.09,98,14
Morehead St,2009,1287,1985,2019,Y16b,157,Morehead St.,OVC,0.76,0.015,128,-1.9,200,103.6,138,105.5,268,3.49,76,16
Morehead St,2011,1287,1985,2019,Z13,89,Morehead St.,OVC,7.01,0.023,125,-2.89,226,102.2,210,105.1,238,2.66,80,13
Morgan St,2009,1288,1985,2019,X15,150,Morgan St.,MEAC,0.99,0.031,88,-7.43,311,98.2,309,105.7,286,4.82,55,15
Morgan St,2010,1288,1985,2019,W15,156,Morgan St.,MEAC,1.58,0.078,24,-7.71,302,98.2,300,105.9,301,0.13,143,15
Mt St Mary's,2008,1291,1989,2019,W16b,173,Mount St. Mary's,NEC,-1.32,0.014,135,-5.35,265,101.6,241,106.9,295,-0.05,148,16
Mt St Mary's,2014,1291,1989,2019,X16b,209,Mount St. Mary's,NEC,-3.96,0.031,110,-4.27,245,102.7,272,107,242,3.09,75,16
Mt St Mary's,2017,1291,1989,2019,W16a,209,Mount St. Mary's,NEC,-3.86,0.074,20,-4.49,266,102,277,106.5,236,11.52,6,16
Murray St,2002,1293,1985,2019,W14,146,Murray St.,OVC,1.35,0.017,115,-1.74,198,103.4,170,105.1,228,3.98,76,14
Murray St,2004,1293,1985,2019,W12,61,Murray St.,OVC,10.62,0.064,38,-3.8,233,103.1,180,106.9,296,1.25,131,12
Murray St,2006,1293,1985,2019,Z14,89,Murray St.,OVC,8.56,0.01,143,-5.31,259,102.3,196,107.6,320,4.32,55,14
Murray St,2010,1293,1985,2019,Z13,53,Murray St.,OVC,15.06,-0.011,200,-5.78,272,100.2,252,106,311,-5.24,288,13
Murray St,2012,1293,1985,2019,Z06,35,Murray St.,OVC,15.34,0.031,92,-2.34,209,102.9,162,105.2,269,3.63,69,6
Murray St,2018,1293,1985,2019,W12,62,Murray St.,OVC,12.19,0,176,-3.56,243,102.9,253,106.4,222,-0.99,185,12
N Colorado,2011,1294,2005,2019,X15,119,Northern Colorado,BSky,4.05,0.023,124,-2.41,210,102.4,203,104.8,227,2.87,76,15
N Dakota St,2009,1295,2006,2019,Y14,61,North Dakota St.,Sum,12.29,-0.009,187,-1.6,193,103.1,154,104.7,236,2.21,105,14
N Dakota St,2014,1295,2006,2019,Z12,61,North Dakota St.,Sum,11.76,0.089,17,1.38,121,106.8,105,105.4,173,5.32,44,12
N Dakota St,2015,1295,2006,2019,X15,152,North Dakota St.,Sum,1.41,0.105,6,-4.21,257,102.9,221,107.1,275,-5.5,314,15
N Kentucky,2017,1297,2013,2019,Z15,138,Northern Kentucky,Horz,1.91,0.073,22,-3.35,234,102.9,242,106.3,224,-2.55,228,15
NC A&T,2013,1299,1985,2019,Y16b,227,North Carolina A&T,MEAC,-5.3,0.037,90,-6.98,318,97.2,329,104.2,229,-1.55,211,16
NC Central,2014,1300,2008,2019,W14,92,North Carolina Central,MEAC,7.98,0.04,87,-10.35,347,98.1,349,108.5,289,-1.94,216,14
NC Central,2017,1300,2008,2019,Y16a,161,North Carolina Central,MEAC,0.36,-0.055,304,-12.44,348,97.7,348,110.1,347,-0.66,172,16
NC Central,2018,1300,2008,2019,Z16a,316,North Carolina Central,MEAC,-13.41,0.019,126,-12.78,350,98.4,349,111.2,351,-1.47,196,16
NC State,2002,1301,1985,2019,W07,21,North Carolina St.,ACC,19.15,0.012,136,8.28,31,108.8,20,100.6,64,-5.56,283,7
NC State,2003,1301,1985,2019,W09,50,North Carolina St.,ACC,13.18,-0.023,223,8.48,34,106.9,22,98.4,48,-6.47,292,9
NC State,2004,1301,1985,2019,X03,9,North Carolina St.,ACC,23.98,-0.072,298,12.81,6,109.5,6,96.7,3,-0.59,179,3
NC State,2005,1301,1985,2019,Z10,23,North Carolina St.,ACC,18.93,-0.062,295,10.05,11,108.3,14,98.3,13,-3.82,253,10
NC State,2006,1301,1985,2019,W10,30,North Carolina St.,ACC,15.92,0.013,135,6.74,52,107.1,36,100.3,78,-7.99,316,10
NC State,2012,1301,1985,2019,X11,43,North Carolina St.,ACC,14.22,-0.004,183,6.22,43,105.9,53,99.7,36,1.18,119,11
NC State,2013,1301,1985,2019,W08,33,North Carolina St.,ACC,16.99,-0.032,259,6.54,53,106.1,40,99.5,61,-0.36,167,8
NC State,2014,1301,1985,2019,Y12a,62,North Carolina St.,ACC,11.6,0.065,39,7.77,40,108.4,60,100.7,21,-4.31,289,12
NC State,2015,1301,1985,2019,W08,32,North Carolina St.,ACC,15.93,-0.003,191,9.84,16,109.3,15,99.5,16,-0.65,179,8
NC State,2018,1301,1985,2019,X09,46,North Carolina St.,ACC,14.52,-0.001,178,7.71,55,108.6,62,100.9,39,-9.71,342,9
Nebraska,2014,1304,1985,2019,Z11,56,Nebraska,B10,12.64,0.047,77,9.3,18,108.4,61,99.1,3,-1.95,217,11
Nevada,2004,1305,1985,2019,Z10,20,Nevada,WAC,20.27,-0.039,251,7.09,38,107.6,32,100.5,66,4.97,48,10
Nevada,2005,1305,1985,2019,X09,55,Nevada,WAC,12.11,0.045,68,1.1,141,104.5,124,103.4,182,0.35,155,9
Nevada,2006,1305,1985,2019,Y05,37,Nevada,WAC,15.22,0.024,107,1.9,119,103.6,143,101.7,122,3.89,60,5
Nevada,2007,1305,1985,2019,X07,47,Nevada,WAC,16.09,0.03,105,1.98,121,104.2,161,102.2,94,1.53,110,7
Nevada,2017,1305,1985,2019,Y12,54,Nevada,MWC,13.31,0.055,45,1.29,105,104.5,155,103.2,104,-1.12,189,12
Nevada,2018,1305,1985,2019,Y07,25,Nevada,MWC,18.39,-0.026,255,5.13,74,107,87,101.8,63,3.61,67,7
New Mexico,2005,1307,1985,2019,Z12,31,New Mexico,MWC,15.54,-0.002,165,-0.46,163,103.4,154,103.9,205,-10.69,322,12
New Mexico,2010,1307,1985,2019,W03,43,New Mexico,MWC,16.18,0.096,13,4.09,90,105,92,100.9,96,1.85,109,3
New Mexico,2012,1307,1985,2019,Z05,20,New Mexico,MWC,19.45,0.003,165,2.65,106,103.9,122,101.3,100,-4.16,273,5
New Mexico,2013,1307,1985,2019,Z03,23,New Mexico,MWC,19.02,0.073,27,7.98,25,106.4,31,98.4,25,4.42,51,3
